item,genres
54787,Drama|Thriller
54796,Comedy|Drama|Romance
54881,Documentary
54910,Comedy|Horror|Thriller
54962,Drama|Mystery
54995,Action|Horror|Sci-Fi
54997,Action|Crime|Drama|Western
54999,Action|Comedy|Crime
55020,Comedy
55031,Comedy|Documentary
55052,Drama|Romance|War
55063,Documentary|Fantasy
55067,Drama|Thriller
55069,Drama
55071,Documentary
55080,Crime|Drama|Thriller
55094,Drama|Mystery
55116,Action|Adventure|Comedy|Drama|Thriller
55118,Crime|Drama|Thriller
55156,Documentary
55167,Action|Adventure|Animation|Crime|Fantasy
55176,Documentary
55205,Drama
55232,Action|Horror|Sci-Fi|Thriller
55241,Comedy
55245,Comedy|Romance
55247,Action|Adventure|Drama
55250,Comedy
55253,Drama|Romance|Thriller|War
55255,Drama|Romance
55259,Action|Adventure|Drama|Fantasy
55261,Comedy|Drama|Romance
55267,Comedy|Drama|Romance
55269,Adventure|Comedy|Drama
55272,Crime|Drama
55274,Drama
55276,Drama|Thriller
55278,Drama|Mystery|Thriller
55280,Comedy|Drama
55282,Horror|Thriller
55284,Drama|Thriller
55286,Drama|Romance
55288,Drama|Thriller
55290,Crime|Drama|Mystery
55363,Crime|Drama|Western
55442,Animation|Drama
55444,Drama
55451,Drama|Romance
55553,Comedy|Horror
55555,Drama
55577,Crime|Horror|Thriller
55620,Documentary
55652,Crime|Drama
55687,Documentary
55721,Action|Crime|Drama|Thriller
55729,Comedy
55732,Comedy|Drama
55765,Crime|Drama|Thriller
55768,Animation|Comedy
55805,Crime|Drama|Thriller
55814,Drama
55820,Crime|Drama
55830,Comedy
55872,Drama|Musical
55895,Drama|Film-Noir|Thriller
55901,Comedy|Drama|Musical
55908,Drama|Sci-Fi
55946,Drama|Thriller|War
55955,Children|Comedy|Fantasy
55995,Action|Adventure|Animation|Fantasy
55999,Children|Comedy|Fantasy
56001,Drama|Romance
56003,Comedy|Drama|Sci-Fi|Thriller
56012,Comedy|Documentary
56060,Comedy|Drama|Romance|War
56079,Comedy
56093,Crime|Drama|Thriller|War
56141,Drama
56145,Horror|Sci-Fi
56152,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
56156,Action|Crime|Thriller
56169,Drama|Thriller
56171,Adventure|Children|Fantasy
56174,Action|Horror|Sci-Fi|Thriller
56176,Children|Comedy
56251,Animation|Comedy|Sci-Fi
56274,Drama
56286,Drama
56333,Comedy|Drama
56339,Drama|Horror|Mystery|Thriller
56367,Comedy|Drama|Romance
56379,Documentary
56389,Drama|Romance
56508,Drama
56563,Documentary
56587,Comedy|Drama
56607,Drama
56671,Comedy|Drama
56715,Drama|Fantasy|Romance
56719,Drama
56744,Crime|Drama
56757,Drama|Horror|Musical|Thriller
56775,Action|Adventure
56782,Drama|Western
56788,Comedy|Drama|War
56801,Action|Horror|Sci-Fi
56805,Comedy|Musical
56846,Comedy|Romance
56885,Drama
56908,Comedy|Drama|Romance
56915,Adventure|Children|Fantasy
56921,Action|Drama|Sci-Fi|Thriller
56941,Comedy|Drama|Romance
56949,Comedy|Romance
57147,Crime|Drama|Thriller
57243,Comedy|Drama
57274,Drama|Horror|Thriller
57353,Crime|Drama
57368,Action|Mystery|Sci-Fi|Thriller
57401,Crime|Thriller
57464,Drama
57502,Adventure|Animation|Drama|Horror
57504,Animation|Comedy|Drama|Romance|Sci-Fi
57526,Crime|Thriller
57528,Action|Drama|Thriller|War
57532,Comedy
57534,Drama|Horror|Thriller
57637,Horror|Sci-Fi|Thriller
57640,Action|Adventure|Fantasy|Sci-Fi
57669,Comedy|Crime|Drama|Thriller
57792,Comedy
57845,Documentary
57910,Comedy|Horror
57951,Action|Adventure|Comedy|Romance
57972,Documentary
57980,Comedy|Drama
58025,Action|Adventure|Drama|Sci-Fi|Thriller
58047,Comedy|Drama|Romance
58078,Crime|Drama|Romance|Thriller
58103,Action|Drama|Thriller
58105,Adventure|Children|Drama|Fantasy
58107,Drama|Musical|Romance
58154,Drama|Romance
58156,Comedy
58162,Comedy|Romance
58191,Documentary
58223,Drama
58246,Drama
58293,Adventure|Romance|Thriller
58295,Action|Crime|Thriller
58297,Action|Drama|Sci-Fi|Thriller
58299,Adventure|Animation|Children|Comedy
58301,Drama|Thriller
58303,Crime|Drama|War
58306,Drama|War
58315,Comedy
58332,Horror|Sci-Fi
58334,Drama|Romance
58347,Comedy|Fantasy|Romance
58351,Drama
58376,Documentary|War
58425,Documentary
58490,Comedy|Romance
58492,Drama
58554,Drama
58559,Action|Crime|Drama
58622,Comedy
58627,Action
58655,Comedy
58706,Drama
58803,Crime|Drama|Romance|Thriller
58806,Comedy|Drama|Romance
58839,Comedy|Drama|Romance
58876,Drama|War
58879,Documentary|Musical
58964,Horror|Thriller
58972,Adventure|Comedy|Fantasy
58975,Horror|Thriller
58992,Documentary|Musical
58998,Comedy|Romance
59014,Action|Comedy|Sci-Fi
59016,Crime|Drama|Thriller
59018,Drama|Romance
59022,Adventure|Comedy
59026,Comedy
59037,Action|Children|Sci-Fi
59103,Action|Adventure|Comedy|Fantasy
59118,Comedy|Drama
59126,Comedy|Documentary
59141,Children|Comedy|Drama
59143,Comedy|Documentary
59220,Comedy|Romance
59256,Action|Drama|Thriller
59258,Comedy
59315,Action|Adventure|Sci-Fi
59333,Comedy|Romance
59336,Action|Drama
59369,Action|Crime|Drama|Thriller
59387,Adventure|Drama|Fantasy
59392,Action|Fantasy|Sci-Fi
59404,Comedy|Drama
59418,Crime
59421,Comedy|Romance
59429,Comedy
59440,Drama|Romance
59501,Adventure|Children|Fantasy
59519,Drama
59549,Drama|Romance
59590,Documentary|Musical
59594,Comedy|Crime|Thriller
59604,Crime|Drama|Horror|Thriller
59607,Documentary
59615,Action|Adventure|Comedy|Sci-Fi
59684,Documentary
59709,Crime|Mystery|Romance|Thriller
59725,Comedy|Romance
59727,Horror|Thriller
59731,Documentary
59784,Action|Animation|Children|Comedy
59810,Drama
59900,Comedy
59985,Comedy|Drama|Romance
59995,Crime|Drama
60007,Adventure|Sci-Fi
60037,Drama|Sci-Fi|Thriller
60040,Action|Sci-Fi
60069,Adventure|Animation|Children|Romance|Sci-Fi
60072,Action|Thriller
60074,Action|Adventure|Comedy|Crime|Fantasy
60126,Action|Comedy
60128,Comedy
60141,Children|Comedy
60161,Action|Animation|Comedy|Romance|Sci-Fi
60291,Documentary
60293,Comedy|Drama|Romance
60295,Documentary
60333,Documentary
60341,Crime|Documentary|War
60382,Documentary
60397,Comedy|Musical|Romance
60408,Comedy
60418,Comedy|Drama
60482,Drama
60487,Animation|Children|Comedy
60503,Drama|War
60514,Action|Adventure|Sci-Fi
60516,Comedy|Sci-Fi
60566,Crime|Drama|Thriller
60609,Adventure|Crime|Drama|Horror|Mystery
60647,Crime|Drama|Thriller
60674,Sci-Fi
60684,Action|Drama|Mystery|Sci-Fi|Thriller
60735,Drama|Thriller
60753,Crime|Drama
60756,Comedy
60758,Drama
60760,Drama|Mystery|Sci-Fi|Thriller
60763,Documentary
60766,Documentary
60816,Adventure|Comedy|Fantasy
60818,Adventure|Fantasy|Thriller
60832,Crime|Horror|Thriller
60904,Comedy|Drama|Sci-Fi
60937,Action|Adventure|Fantasy|Thriller
60939,Comedy|Drama
60941,Horror|Mystery|Thriller
60943,Drama
60948,Drama
60950,Comedy|Drama|Romance
60979,Action|Animation|Crime
61024,Action|Comedy|Crime
61026,Action|Adventure|Drama|War
61071,Adventure|Comedy|Drama|Romance
61075,Drama|Romance
61123,Comedy|Drama|Musical|Romance
61132,Action|Adventure|Comedy|War
61160,Action|Adventure|Animation|Sci-Fi
61167,Drama|Mystery
61236,Animation|Documentary|Drama|War
61240,Drama|Fantasy|Horror|Romance
61246,Comedy
61248,Action|Adventure|Sci-Fi|Thriller
61250,Comedy
61255,Comedy
61257,Documentary
61262,Horror|Mystery|Thriller
61289,Action|Western
61323,Comedy|Crime|Drama
61350,Action|Adventure|Sci-Fi|Thriller
61352,Crime|Drama|Thriller
61394,Comedy
61401,Action|Comedy|Fantasy|Thriller
61406,Drama
61465,Action|Crime|Thriller
61646,Drama|Romance
61678,Comedy
61697,Crime|Mystery|Thriller
61705,Drama|Thriller
61724,Comedy|Romance
61729,Comedy|Fantasy|Romance
61967,Drama
61986,Western
62049,Drama|Sci-Fi
62081,Action|Crime|Thriller
62113,Comedy
62137,Drama|Romance
62155,Comedy|Drama|Romance
62203,Horror
62235,Drama|Thriller
62250,Crime|Drama
62265,Comedy|Romance
62293,Drama|Romance
62336,Animation|Comedy|Fantasy|Sci-Fi
62344,Drama|Romance
62374,Action|Drama|Thriller
62376,Adventure|Children|Sci-Fi
62394,Action|Crime|Drama|Thriller
62434,Comedy|Drama|Romance
62437,Drama
62439,Comedy|Romance
62511,Comedy|Drama
62553,Drama
62577,Drama
62644,Drama
62718,Comedy|Romance
62733,Drama|Horror|Mystery|Thriller
62792,Crime|Drama
62799,Drama
62801,Action|Drama
62803,Action
62834,Sci-Fi
62836,Sci-Fi
62849,Action|Crime
62912,Musical
62956,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
62970,Adventure|Fantasy|Sci-Fi
62999,Action|Adventure|Animation|Children|Comedy
63033,Drama|Mystery|Romance|Thriller
63062,Crime|Drama|Mystery
63072,Adventure|Drama|Thriller
63082,Crime|Drama|Romance
63113,Action|Adventure|Thriller
63131,Comedy
63179,Drama
63189,Horror|Mystery
63222,Action|Drama|Thriller
63239,Children|Fantasy|Musical|Romance
63433,Action|Adventure|Sci-Fi
63436,Crime|Horror|Thriller
63446,Comedy|Drama
63479,Comedy
63515,Drama|Mystery
63808,Drama
63826,Action|Horror|Thriller
63853,Adventure|Drama|War|Western
63859,Action|Adventure|Animation|Children|Comedy
63876,Drama
63992,Drama|Fantasy|Romance|Thriller
64030,Action|Adventure|Crime|Thriller
64032,Comedy
64034,Drama|War
64114,Drama|Romance
64116,Animation|Comedy
64197,Drama
64229,Drama|Musical
64231,Action|Crime|Drama|Thriller
64249,Adventure|Animation|Comedy|Fantasy
64278,Documentary
64285,Animation|Comedy
64497,Drama|Sci-Fi|Thriller
64499,Drama|War
64501,Drama|War
64575,Drama|Mystery
64614,Crime|Drama
64620,Drama
64622,Drama|Romance
64701,Drama|Mystery
64716,Drama
64839,Drama
64957,Drama|Fantasy|Mystery|Romance
64969,Comedy
64983,Drama|Thriller|War
64993,Animation|Drama|Romance
64997,Action|Sci-Fi
65037,Drama
65088,Adventure|Children|Comedy
65126,Comedy|Drama
65130,Drama|Romance
65133,Comedy
65135,Comedy
65142,Crime|Drama|Mystery
65188,Documentary
65193,Drama|Romance
65216,Drama|Thriller|War
65225,Documentary
65230,Comedy|Drama
65261,Adventure|Animation|Children|Fantasy
65418,Drama
65465,Drama|Romance
65514,Action|Drama|War
65577,Adventure|Animation|Children|Comedy|Fantasy
65585,Comedy|Romance
65588,Action|Adventure|Comedy|Fantasy
65596,Action|Crime|Drama|Thriller
65601,Horror|Thriller
65612,Adventure|Drama
65642,Sci-Fi|Thriller
65682,Action|Fantasy|Horror|Thriller
65685,Adventure|Fantasy
65802,Action|Comedy|Crime
65810,Drama|Musical
65868,Fantasy|Horror|Musical
65882,Drama|Horror|Mystery|Thriller
65939,Comedy
65982,Action|Adventure|Sci-Fi
66090,Horror|Thriller
66097,Animation|Fantasy|Thriller
66130,Action|Drama
66156,Thriller
66171,Sci-Fi|Thriller
66198,Drama|Thriller
66200,Drama|Romance
66203,Comedy|Drama|Romance
66240,Comedy|Fantasy
66297,Action|Animation|Comedy|Sci-Fi
66317,Adventure|Animation|Fantasy
66335,Animation
66371,Drama
66385,Drama|War
66427,Comedy|Horror
66509,Comedy|Drama
66544,Drama|War
66547,Drama|Mystery|Thriller
66665,Comedy|Drama|Romance
66691,Crime
66744,Drama
66762,Comedy|Drama|Romance
66783,Horror
66785,Action|Adventure|Comedy|Western
66798,Adventure|Comedy|Mystery
66870,Drama
66934,Comedy|Drama|Musical|Sci-Fi
67087,Comedy
67186,Horror|Thriller
67193,Crime|Romance|Thriller
67197,Action|Drama|Mystery|Sci-Fi|Thriller
67223,Drama
67252,Action
67255,Crime|Drama|Mystery|Thriller
67267,Comedy|Drama
67295,Action|Animation|Children|Comedy
67408,Animation|Sci-Fi
67429,Animation|Musical
67508,Action|Crime|Drama|Thriller
67620,Drama|Thriller
67665,Documentary|Musical
67695,Action|Comedy
67734,Comedy|Drama
67788,Comedy|Romance
67799,Drama|Fantasy|Sci-Fi|Thriller
67801,Crime|Drama|Romance
67867,Action|Adventure|Fantasy|Sci-Fi
67923,Action|Crime|Drama|Thriller
67997,Comedy
68073,Comedy|Drama
68135,Comedy|Drama
68157,Action|Drama|War
68159,Crime|Drama|Thriller
68194,Drama
68205,Action|Comedy|Crime
68237,Drama|Mystery|Sci-Fi|Thriller
68269,Drama|Romance
68319,Action|Sci-Fi|Thriller
68324,Drama
68347,Crime|Drama|Thriller
68358,Action|Adventure|Sci-Fi
68444,Comedy
68472,Drama|Romance
68486,Action|Drama|War
68522,Documentary
68536,Documentary
68552,Drama
68554,Crime|Drama|Mystery|Thriller
68659,Adventure|Comedy|Drama
68749,Comedy|Romance
68791,Action|Adventure|Sci-Fi|Thriller
68793,Action|Comedy
68848,Adventure|Comedy|Crime|Romance
68932,Drama|Musical
68941,Drama|Horror|Thriller
68945,Action|Animation|Mystery|Sci-Fi
68952,Comedy|Horror
68954,Adventure|Animation|Children|Drama
68959,Action|Adventure|Animation|Drama
68963,Comedy|Romance
69069,Comedy
69122,Comedy|Crime
69134,Drama|Fantasy
69140,Crime|Drama|Horror|Thriller
69253,Comedy|Romance
69275,Action|Adventure|Comedy|Horror
69278,Action|Adventure|Comedy|Sci-Fi
69306,Crime|Drama|Thriller
69324,Action|Drama|War
69394,Crime|Drama
69406,Comedy|Romance
69436,Adventure|Comedy
69458,Documentary
69481,Action|Drama|Thriller|War
69516,Crime|Drama|Film-Noir
69524,Action|Adventure|Thriller
69526,Action|Adventure|Sci-Fi
69529,Documentary
69574,Drama|Fantasy
69604,Comedy|Romance
69606,Comedy|Fantasy|Romance
69640,Crime|Drama|Thriller
69644,Action|Adventure|Animation|Children|Comedy|Romance
69654,Action|Drama|Thriller
69685,Animation|Comedy
69712,Drama
69746,Action|Adventure|Animation|Horror
69757,Comedy|Drama|Romance
69784,Comedy
69818,Drama|Fantasy|Romance|Thriller
69844,Adventure|Fantasy|Mystery|Romance
69849,Drama|War
69951,Drama|Fantasy
69988,Comedy
69995,Drama
70032,Comedy
70159,Drama|Horror|Mystery|Thriller
70183,Comedy|Drama|Romance
70208,Horror|Thriller
70286,Mystery|Sci-Fi|Thriller
70293,Comedy|Drama|Romance
70305,Adventure|Children|Fantasy|Sci-Fi|Thriller
70334,Comedy|Drama|Musical|Romance
70336,Action|Adventure|Sci-Fi|Thriller
70344,Comedy|Drama
70361,Action|Thriller
70451,Action|Drama|War
70521,Drama|Fantasy|Romance|Sci-Fi
70533,Action|Animation|Sci-Fi
70567,Drama|Romance
70599,Drama|Romance|Sci-Fi
70643,Comedy|Drama|Musical
70687,Comedy|Documentary|Drama|Romance
70728,Action|Comedy|Drama|Thriller
70846,Drama
70849,Crime|Thriller
70862,Documentary
70984,Comedy
71033,Crime|Drama|Mystery|Romance|Thriller
71057,Adventure|Animation|Sci-Fi
71106,Comedy|Sci-Fi
71108,Drama|Mystery
71129,Action|Adventure|Animation|Fantasy|Sci-Fi
71131,Documentary
71135,Horror|Sci-Fi|Thriller
71156,Action|Comedy|Drama
71205,Comedy|Horror|Sci-Fi|Thriller
71211,Comedy|Crime|Drama|Thriller
71248,Comedy
71252,Horror|Thriller
71254,Action|Sci-Fi|Thriller
71264,Animation|Children|Fantasy
71282,Documentary
71304,Drama|Horror
71325,Comedy|Drama|Romance
71327,Drama|Romance
71379,Horror|Thriller
71429,Comedy|Drama
71438,Drama
71450,Documentary
71460,Action|Romance
71462,Documentary
71464,Comedy|Drama
71466,Comedy|Drama
71468,Action|Fantasy|Sci-Fi
71484,Animation|Sci-Fi
71500,Comedy|Horror|Thriller
71518,Comedy|Drama
71520,Comedy
71530,Action|Sci-Fi|Thriller
71535,Action|Comedy|Horror
71542,Documentary
71550,Comedy|Drama|Mystery
71579,Drama|Romance
71619,Drama
71668,Comedy|Romance
71670,Comedy
71691,Action|Drama|Thriller
71732,Comedy|Horror
71745,Adventure|Children|Drama|Fantasy
71823,Drama|Romance
71838,Drama|Thriller
71899,Animation|Comedy|Drama
71902,Drama|Romance
71910,Action
71928,Drama|Romance
72011,Drama|Romance
72043,Animation|Comedy|Sci-Fi
72129,Crime|Horror|Mystery|Thriller
72131,Documentary|Musical
72165,Action|Adventure|Comedy|Fantasy|Horror|Thriller
72167,Action|Crime|Drama|Thriller
72169,Comedy|Documentary
72171,Action|Comedy
72176,Comedy|Crime|Drama
72209,Action|Animation|Children|Sci-Fi
72226,Adventure|Animation|Children|Comedy|Crime
72228,Drama
72294,Animation|Children|Drama|Fantasy
72308,Action|Adventure|Drama|Sci-Fi
72356,Animation|Children|Comedy|Fantasy
72367,Drama
72378,Action|Drama|Sci-Fi|Thriller
72380,Drama|Horror|Mystery|Sci-Fi|Thriller
72386,Drama|Romance|Thriller
72393,Horror|Mystery|Sci-Fi|Thriller
72395,Drama
72405,Crime|Drama
72407,Drama|Fantasy|Horror|Romance|Thriller
72479,Drama|Romance|War
72489,Action|Crime|Drama|Thriller
72554,Action|Drama
72605,Drama|Thriller|War
72641,Drama
72694,Drama
72701,Adventure|Animation|Children|Comedy|Sci-Fi
72703,Drama
72714,Documentary
72720,Drama
72731,Crime|Drama|Fantasy|Horror|Thriller
72733,Drama
72737,Animation|Children|Fantasy|Musical|Romance
72741,Drama
72919,Comedy|Crime|Drama|Romance
72982,Action|Adventure|Fantasy
72998,Action|Adventure|Sci-Fi
73000,Drama|Musical|Romance
73015,Comedy|Romance
73017,Action|Crime|Mystery|Thriller
73023,Drama|Romance
73027,Drama
73101,Comedy|Drama|Fantasy
73106,Comedy
73168,Drama|Horror|Thriller
73211,Horror|Thriller
73266,Comedy|Drama|Romance
73268,Action|Drama|Horror|Thriller
73290,Drama
73319,Comedy|Romance
73321,Action|Adventure|Drama
73323,Action|Crime|Mystery
73344,Crime|Drama
73392,Documentary
73587,Comedy
73608,Comedy|Drama|Romance
73681,Comedy|Drama
73759,Action|Animation|Horror
73808,Crime|Drama|Thriller
73854,Adventure|Animation|Children|Fantasy|Musical
73860,Drama
73881,Comedy|Drama|Romance
73929,Action|Fantasy|Horror|Thriller
74089,Children|Fantasy|Musical
74152,Comedy|Documentary
74154,Comedy|Romance
74156,Drama|Thriller
74228,Drama|Horror|Mystery|Thriller
74275,Comedy|Drama|Romance
74282,Children|Drama|Romance
74324,Drama
74370,Horror|Thriller
74416,Drama
74450,Comedy|Romance
74452,Horror|Thriller
74458,Drama|Mystery|Thriller
74488,Drama|Fantasy|Romance
74508,Drama|Romance
74510,Action|Crime|Drama|Mystery|Thriller
74530,Adventure|Fantasy
74532,Action|Comedy|Crime
74541,Comedy|Crime
74545,Drama|Mystery|Thriller
74553,Animation|Fantasy
74573,Comedy|Drama
74624,Adventure|Drama|Romance
74668,Action|Sci-Fi
74677,Documentary
74685,Action|Drama|Horror|Sci-Fi|Thriller
74688,Drama|Romance|War
74727,Comedy|Crime|Drama|Mystery
74740,Mystery|Thriller
74750,Horror|Thriller
74754,Comedy|Drama|Romance
74787,Drama|Romance
74789,Adventure|Fantasy
74791,Animation
74795,Action|Drama|Thriller|War
74851,Action|Crime
74868,Drama|Horror|Sci-Fi
74916,Comedy|Drama
74944,Crime|Drama|Thriller
74946,Comedy
74948,Crime|Drama|Thriller
75341,Drama|Romance
75395,Drama|Horror|Thriller
75805,Action|Comedy|Romance
75813,Comedy|Crime|Drama|Thriller
75983,Adventure|Drama
75985,Action|Sci-Fi|Thriller
76030,Horror|Thriller
76054,Documentary|Drama
76077,Comedy|Sci-Fi
76079,Drama|Thriller
76091,Crime|Drama|Mystery|Thriller
76093,Adventure|Animation|Children|Fantasy
76111,Drama|Mystery
76173,Comedy|Crime
76175,Action|Adventure|Drama|Fantasy
76210,Comedy|Crime|Drama
76251,Action|Comedy
76293,Action|Comedy|Romance
76738,Documentary
76763,Drama|Musical
77191,Comedy
77201,Action|Drama|War
77206,Children|Comedy
77233,Comedy|Documentary
77240,Drama|Romance
77307,Drama
77328,Crime|Drama|Mystery|Thriller
77330,Crime|Drama|Mystery
77359,Crime|Drama|Mystery
77364,Action|Adventure|Drama|Mystery|Thriller
77414,Drama|Romance
77421,Comedy|Drama|Romance
77427,Horror
77455,Comedy|Documentary
77540,Action|Adventure|Fantasy|Horror
77561,Action|Adventure|Sci-Fi|Thriller
77629,Documentary
77658,Documentary
77667,Action|Comedy
77795,Sci-Fi
77798,Fantasy|Horror|Thriller
77800,Comedy|Drama
77833,Documentary|Drama
77837,Drama
77843,Thriller
77846,Crime|Drama
77854,Comedy|Documentary
77866,Action|Adventure|Drama|Romance|War
78034,Comedy|Drama|Romance
78039,Drama|Romance
78041,Action|Comedy
78088,Mystery|Thriller
78105,Action|Adventure|Fantasy|Romance
78116,Comedy|Drama
78160,Comedy
78162,Comedy
78174,Comedy|Drama|Romance
78209,Comedy
78218,Drama|Thriller
78266,Horror|Sci-Fi|Thriller
78316,Drama|Romance
78349,Mystery|Thriller
78469,Action|Comedy|Thriller
78499,Adventure|Animation|Children|Comedy|Fantasy
78517,Documentary
78544,Comedy
78574,Drama|Thriller
78637,Adventure|Animation|Children|Comedy|Fantasy
78679,Crime|Drama|Thriller|Western
78703,Comedy|Drama|Fantasy|Romance
78729,Action|Adventure|Crime|Drama|Thriller
78772,Fantasy|Romance|Thriller
78774,Comedy|Drama
78836,Drama
78893,Action|Adventure|Fantasy
79006,Documentary
79008,Animation|Comedy|Fantasy
79057,Action|Sci-Fi|Thriller
79073,Documentary
79091,Animation|Children|Comedy|Crime
79132,Action|Crime|Drama|Mystery|Sci-Fi|Thriller
79134,Comedy
79139,Action|Adventure|Children|Comedy|Fantasy
79185,Action|Comedy|Thriller
79224,Action|Children|Drama
79242,Comedy|Drama
79251,Horror|Thriller
79274,Action|Animation
79293,Action|Thriller
79318,Comedy|Documentary
79357,Drama|Fantasy|Romance|Sci-Fi
79428,Comedy
79533,Animation|Children|Comedy
79553,Action
79588,Drama|Fantasy|Romance
79590,Comedy|Romance
79592,Action|Comedy
79684,Comedy|Drama
79695,Action|Adventure|Thriller
79702,Action|Comedy|Fantasy|Musical|Romance
79720,Crime|Drama
79796,Action|Adventure|Drama|Thriller|War
79824,Documentary
79860,Drama|Thriller
79879,Action|Horror|Thriller
79897,Comedy|Drama|Mystery
79946,Comedy|Drama
80094,Horror|Thriller
80126,Drama|Thriller
80139,Comedy|Documentary
80166,Comedy|Romance
80185,Documentary
80219,Action|Adventure|Comedy|Crime|Thriller
80222,Drama|Romance
80241,Comedy|Romance
80363,Action|Horror|Sci-Fi|Thriller
80398,Action|Crime|Thriller
80463,Drama
80469,Animation
80489,Crime|Drama|Thriller
80549,Comedy|Romance
80551,Drama|Romance
80553,Drama
80586,Comedy|Drama|Romance
80590,Drama
80615,Adventure|Animation|Fantasy
80693,Comedy|Drama
80748,Adventure|Children|Fantasy
80831,Drama|Horror|Mystery
80839,Adventure|Drama
80846,Horror|Mystery|Thriller
80860,Comedy|Romance
80862,Documentary|Mystery
80864,Comedy|Romance
80906,Documentary
80917,Drama|Sci-Fi
80928,Comedy|Documentary
80939,Drama
80969,Drama|Romance|Sci-Fi
81018,Animation
81132,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
81156,Action|Comedy|Documentary
81158,Documentary|War
81191,Documentary
81229,Action|Comedy
81257,Drama
81383,Comedy|Romance
81385,Drama
81417,Horror
81456,Drama|Romance
81512,Drama|Fantasy
81516,Adventure|Drama|Horror|Mystery
81535,Horror|Mystery|Thriller
81537,Comedy
81562,Adventure|Drama|Thriller
81564,Action|Animation|Children|Comedy|Sci-Fi
81591,Drama|Thriller
81641,Drama|Thriller
81731,Drama|Romance|Thriller
81782,Action|Drama|Thriller
81784,Comedy|Drama|Romance
81786,Drama
81788,Crime|Drama|Romance|Thriller
81791,Drama
81804,Comedy|Drama|Romance|Thriller
81817,Crime|Drama|Thriller
81819,Drama
81834,Action|Adventure|Fantasy
81845,Drama
81847,Animation|Children|Comedy|Fantasy|Musical|Romance
81910,Documentary
81932,Drama
82037,Documentary
82041,Horror
82053,Comedy|Crime
82093,Crime|Romance
82095,Sci-Fi|Thriller
82143,Documentary
82152,Drama|Fantasy|Romance
82167,Comedy|Drama|Romance
82169,Adventure|Children|Fantasy
82173,Comedy
82202,Drama|Thriller
82242,Action|Comedy
82244,Thriller
82378,Drama|Mystery|Thriller
82459,Western
82461,Action|Adventure|Sci-Fi
82463,Drama
82499,Comedy|Drama|Romance
82527,Drama
82534,Drama
82589,Drama
82667,Crime|Thriller
82744,Action|Crime|Drama
82767,Drama
82852,Comedy
83086,Drama|Musical|Romance
83132,Animation|Children|Fantasy
83134,Comedy|Horror
83219,Documentary
83270,Comedy|Drama
83293,Documentary
83302,Drama|Romance
83349,Action|Comedy|Crime|Fantasy|Thriller
83369,Drama
83374,Action|Fantasy|Western
83480,Adventure|Drama|Fantasy
83506,Comedy
83613,Action|Sci-Fi|Thriller|Western
83798,Drama|Romance|Thriller
83803,Animation|Children
83827,Documentary
83976,Comedy|Drama
84116,Drama
84152,Sci-Fi|Thriller
84187,Action|Animation|Drama|Sci-Fi
84240,Drama
84242,Drama
84273,Documentary
84374,Comedy|Romance
84392,Crime|Drama|Thriller
84395,Drama|Horror|Thriller
84601,Drama|Mystery|Thriller
84613,Action|Adventure|Drama|Thriller
84615,Comedy
84637,Adventure|Animation|Children|Comedy|Fantasy|Romance
84716,Comedy|Drama|Romance
84772,Adventure|Comedy|Sci-Fi
84775,Drama
84847,Comedy|Drama|Romance
84942,Action|Fantasy|Thriller
84944,Action|Adventure|Animation|Children|Comedy|Western
84950,Comedy|Drama
84952,Drama|Horror
84954,Romance|Sci-Fi|Thriller
85007,Comedy|Drama
85020,Action|Drama|Thriller
85022,Comedy
85025,Adventure|Drama
85056,Action|Sci-Fi|Thriller
85131,Action|Sci-Fi|War
85179,Adventure|Animation|Comedy|Sci-Fi
85213,Drama
85259,Animation|Children
85316,Animation|Children
85342,Action|Crime|Drama
85354,Action|Crime
85367,Comedy|Romance
85394,Documentary
85397,Fantasy|Horror|Mystery|Thriller
85401,Action|Comedy|Drama
85412,Fantasy|Horror
85414,Action|Drama|Mystery|Sci-Fi|Thriller
85438,Drama|Romance
85510,Action|Fantasy|Thriller
85736,Adventure|Animation|Children|Sci-Fi
85774,Documentary
85780,Animation|Comedy|Sci-Fi
85788,Fantasy|Horror|Thriller
85790,Western
85796,Action|Adventure|Crime|Thriller
85881,Comedy|Drama
86000,Comedy|Drama
86142,Action
86190,Action|Adventure|Mystery|Thriller
86290,Comedy|Documentary
86293,Comedy
86295,Comedy|Horror|Mystery|Thriller
86298,Adventure|Animation|Children|Comedy
86320,Drama|Sci-Fi
86332,Action|Adventure|Drama|Fantasy
86345,Comedy
86347,Comedy
86377,Comedy
86487,Drama
86548,Drama|Romance
86628,Action|Crime
86644,Action|Crime|Drama|Thriller
86781,Drama|Mystery|War
86815,Action|Drama
86817,Comedy|Drama|Romance
86833,Comedy
86835,Action|Horror|Sci-Fi|Thriller
86852,Drama
86880,Action|Adventure|Fantasy
86882,Comedy|Fantasy|Romance
86884,Drama
86892,Action|Crime|Thriller
86898,Drama
86911,Comedy
87004,Documentary|Musical
87079,Drama|Thriller
87192,Action|Comedy|Sci-Fi
87194,Drama
87222,Action|Adventure|Animation|Children|Comedy
87232,Action|Adventure|Sci-Fi|Thriller|War
